fips_code,jurisdiction_name,state_abbr,state_full,region,b1a,b1b,b1c,b5a,b5b,b5c,b11a,b11b,b24a,b24b,b24c,uocava_return_rate,uocava_rejection_rate
26725,TOWN OF FORT WINNEBAGO - COLUMBIA COUNTY,WI,Wisconsin,Midwest,3,3,0,2,1,1,2,1,0,0,0,100,0
26825,TOWN OF FOUNTAIN - JUNEAU COUNTY,WI,Wisconsin,Midwest,3,2,1,2,1,1,2,1,0,0,0,100,0
26850,CITY OF FOUNTAIN CITY - BUFFALO COUNTY,WI,Wisconsin,Midwest,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26875,TOWN OF FOUNTAIN PRAIRIE - COLUMBIA COUNTY,WI,Wisconsin,Midwest,6,5,1,2,2,0,2,2,0,0,0,100,0
26982,VILLAGE OF FOX CROSSING - MULTIPLE COUNTIES,WI,Wisconsin,Midwest,83,61,22,38,16,22,33,13,4,2,2,86.84,12.12
27000,CITY OF FOX LAKE - DODGE COUNTY,WI,Wisconsin,Midwest,5,5,0,4,4,0,2,2,0,0,0,50,0
27025,TOWN OF FOX LAKE - DODGE COUNTY,WI,Wisconsin,Midwest,5,5,0,6,4,2,6,4,1,1,0,100,16.67
27075,VILLAGE OF FOX POINT - MILWAUKEE COUNTY,WI,Wisconsin,Midwest,76,8,68,65,3,62,59,3,1,0,1,90.77,1.69
27125,VILLAGE OF FRANCIS CREEK - MANITOWOC COUNTY,WI,Wisconsin,Midwest,4,2,2,2,1,1,2,1,0,0,0,100,0
27250,TOWN OF FRANKLIN - KEWAUNEE COUNTY,WI,Wisconsin,Midwest,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27275,TOWN OF FRANKLIN - MANITOWOC COUNTY,WI,Wisconsin,Midwest,2,2,0,1,1,0,1,1,0,0,0,100,0
27300,CITY OF FRANKLIN - MILWAUKEE COUNTY,WI,Wisconsin,Midwest,156,114,42,87,38,49,74,30,5,1,4,85.06,6.76
27350,TOWN OF FRANKLIN - SAUK COUNTY,WI,Wisconsin,Midwest,2,1,1,1,1,0,0,0,0,0,0,0,NA
27400,TOWN OF FRANKLIN - VERNON COUNTY,WI,Wisconsin,Midwest,2,2,0,2,2,0,2,2,0,0,0,100,0
27450,TOWN OF FRANZEN - MARATHON COUNTY,WI,Wisconsin,Midwest,2,2,0,1,0,1,1,0,0,0,0,100,0
27500,VILLAGE OF FREDERIC - POLK COUNTY,WI,Wisconsin,Midwest,6,5,1,4,2,2,2,1,0,0,0,50,0
27550,VILLAGE OF FREDONIA - OZAUKEE COUNTY,WI,Wisconsin,Midwest,4,3,1,3,1,2,3,1,0,0,0,100,0
27575,TOWN OF FREDONIA - OZAUKEE COUNTY,WI,Wisconsin,Midwest,9,6,3,5,2,3,4,2,0,0,0,80,0
27600,TOWN OF FREEDOM - FOREST COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27650,TOWN OF FREEDOM - OUTAGAMIE COUNTY,WI,Wisconsin,Midwest,17,13,4,4,2,2,3,2,0,0,0,75,0
27675,TOWN OF FREEDOM - SAUK COUNTY,WI,Wisconsin,Midwest,3,1,2,3,0,3,3,0,0,0,0,100,0
27775,TOWN OF FREMONT - CLARK COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27800,VILLAGE OF FREMONT - WAUPACA COUNTY,WI,Wisconsin,Midwest,4,3,1,1,0,1,1,0,0,0,0,100,0
27850,TOWN OF FREMONT - WAUPACA COUNTY,WI,Wisconsin,Midwest,4,1,3,3,1,2,3,1,0,0,0,100,0
27950,VILLAGE OF FRIENDSHIP - ADAMS COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27975,TOWN OF FRIENDSHIP - FOND DU LAC COUNTY,WI,Wisconsin,Midwest,13,11,2,10,9,1,4,3,0,0,0,40,0
28075,TOWN OF FULTON - ROCK COUNTY,WI,Wisconsin,Midwest,28,21,7,13,7,6,10,4,0,0,0,76.92,0
28150,TOWN OF GALE - TREMPEALEAU COUNTY,WI,Wisconsin,Midwest,4,3,1,1,0,1,1,0,0,0,0,100,0
28200,CITY OF GALESVILLE - TREMPEALEAU COUNTY,WI,Wisconsin,Midwest,8,6,2,4,1,3,3,0,2,0,2,75,66.67
28250,TOWN OF GARDEN VALLEY - JACKSON COUNTY,WI,Wisconsin,Midwest,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28300,TOWN OF GARDNER - DOOR COUNTY,WI,Wisconsin,Midwest,4,3,1,1,0,1,1,0,0,0,0,100,0
28325,TOWN OF GARFIELD - JACKSON COUNTY,WI,Wisconsin,Midwest,6,2,4,5,1,4,5,1,0,0,0,100,0
28350,TOWN OF GARFIELD - POLK COUNTY,WI,Wisconsin,Midwest,13,11,2,4,3,1,2,1,0,0,0,50,0
28487,TOWN OF GENESEE - WAUKESHA COUNTY,WI,Wisconsin,Midwest,41,30,11,28,11,17,25,9,0,0,0,89.29,0
28550,TOWN OF GENEVA - WALWORTH COUNTY,WI,Wisconsin,Midwest,21,16,5,10,4,6,8,4,2,2,0,80,25
28625,VILLAGE OF GENOA - VERNON COUNTY,WI,Wisconsin,Midwest,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28650,TOWN OF GENOA - VERNON COUNTY,WI,Wisconsin,Midwest,3,1,2,3,1,2,2,0,0,0,0,66.67,0
28675,VILLAGE OF GENOA CITY - MULTIPLE COUNTIES,WI,Wisconsin,Midwest,14,14,0,8,7,1,6,6,0,0,0,75,0
28725,TOWN OF GEORGETOWN - POLK COUNTY,WI,Wisconsin,Midwest,2,1,1,1,0,1,1,0,1,0,1,100,100
28825,TOWN OF GERMANIA - SHAWANO COUNTY,WI,Wisconsin,Midwest,3,3,0,3,3,0,3,3,0,0,0,100,0
28850,TOWN OF GERMANTOWN - JUNEAU COUNTY,WI,Wisconsin,Midwest,9,7,2,6,4,2,5,3,0,0,0,83.33,0
28875,VILLAGE OF GERMANTOWN - WASHINGTON COUNTY,WI,Wisconsin,Midwest,96,78,18,54,31,23,41,23,6,1,5,75.93,14.63
28950,TOWN OF GIBRALTAR - DOOR COUNTY,WI,Wisconsin,Midwest,4,2,2,5,0,5,4,0,0,0,0,80,0
28975,TOWN OF GIBSON - MANITOWOC COUNTY,WI,Wisconsin,Midwest,3,3,0,1,1,0,1,1,0,0,0,100,0
29050,CITY OF GILLETT - OCONTO COUNTY,WI,Wisconsin,Midwest,2,2,0,1,1,0,1,1,0,0,0,100,0
29075,TOWN OF GILLETT - OCONTO COUNTY,WI,Wisconsin,Midwest,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29150,TOWN OF GILMAN - PIERCE COUNTY,WI,Wisconsin,Midwest,3,1,2,3,0,3,3,0,0,0,0,100,0
29175,VILLAGE OF GILMAN - TAYLOR COUNTY,WI,Wisconsin,Midwest,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29225,TOWN OF GILMANTON - BUFFALO COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,0,0,0,0,0,0,NA
29250,TOWN OF GINGLES - ASHLAND COUNTY,WI,Wisconsin,Midwest,3,2,1,1,0,1,1,0,0,0,0,100,0
29400,CITY OF GLENDALE - MILWAUKEE COUNTY,WI,Wisconsin,Midwest,113,38,75,90,14,76,75,9,4,1,3,83.33,5.33
29450,TOWN OF GLENDALE - MONROE COUNTY,WI,Wisconsin,Midwest,4,4,0,3,3,0,3,3,0,0,0,100,0
29550,TOWN OF GLENMORE - BROWN COUNTY,WI,Wisconsin,Midwest,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29600,TOWN OF GLENWOOD - ST. CROIX COUNTY,WI,Wisconsin,Midwest,3,3,0,1,1,0,1,1,0,0,0,100,0
29625,CITY OF GLENWOOD CITY - ST. CROIX COUNTY,WI,Wisconsin,Midwest,7,4,3,3,0,3,3,0,0,0,0,100,0
29700,TOWN OF GOETZ - CHIPPEWA COUNTY,WI,Wisconsin,Midwest,4,4,0,4,1,3,4,1,0,0,0,100,0
29775,TOWN OF GOODMAN - MARINETTE COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29875,TOWN OF GORDON - ASHLAND COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
29925,TOWN OF GORDON - DOUGLAS COUNTY,WI,Wisconsin,Midwest,3,3,0,3,3,0,3,3,0,0,0,100,0
30000,VILLAGE OF GRAFTON - OZAUKEE COUNTY,WI,Wisconsin,Midwest,73,37,36,48,13,35,44,11,1,1,0,91.67,2.27
30025,TOWN OF GRAFTON - OZAUKEE COUNTY,WI,Wisconsin,Midwest,21,8,13,16,3,13,15,3,1,0,1,93.75,6.67
30075,TOWN OF GRAND CHUTE - OUTAGAMIE COUNTY,WI,Wisconsin,Midwest,91,58,33,60,22,38,49,20,2,2,0,81.67,4.08
30125,TOWN OF GRAND RAPIDS - WOOD COUNTY,WI,Wisconsin,Midwest,35,21,14,16,7,9,15,6,1,0,1,93.75,6.67
30175,TOWN OF GRAND VIEW - BAYFIELD COUNTY,WI,Wisconsin,Midwest,2,2,0,2,2,0,1,1,0,0,0,50,0
30275,TOWN OF GRANT - CLARK COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30300,TOWN OF GRANT - DUNN COUNTY,WI,Wisconsin,Midwest,3,2,1,1,0,1,1,0,0,0,0,100,0
30325,TOWN OF GRANT - MONROE COUNTY,WI,Wisconsin,Midwest,7,5,2,2,0,2,0,0,0,0,0,0,NA
30350,TOWN OF GRANT - PORTAGE COUNTY,WI,Wisconsin,Midwest,8,6,2,7,5,2,2,2,0,0,0,28.57,0
30375,TOWN OF GRANT - RUSK COUNTY,WI,Wisconsin,Midwest,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30400,TOWN OF GRANT - SHAWANO COUNTY,WI,Wisconsin,Midwest,5,5,0,2,2,0,2,2,0,0,0,100,0
30425,VILLAGE OF GRANTON - CLARK COUNTY,WI,Wisconsin,Midwest,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30450,VILLAGE OF GRANTSBURG - BURNETT COUNTY,WI,Wisconsin,Midwest,8,8,0,6,4,2,6,4,0,0,0,100,0
30475,TOWN OF GRANTSBURG - BURNETT COUNTY,WI,Wisconsin,Midwest,4,4,0,2,2,0,1,1,0,0,0,50,0
30575,VILLAGE OF GRATIOT - LAFAYETTE COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,CITY OF GREEN BAY - BROWN COUNTY,WI,Wisconsin,Midwest,400,267,133,192,78,114,154,58,5,2,3,80.21,3.25
31025,TOWN OF GREEN BAY - BROWN COUNTY,WI,Wisconsin,Midwest,9,9,0,6,6,0,6,6,0,0,0,100,0
31100,TOWN OF GREENBUSH - SHEBOYGAN COUNTY,WI,Wisconsin,Midwest,7,4,3,8,2,6,7,2,0,0,0,87.5,0
31125,VILLAGE OF GREENDALE - MILWAUKEE COUNTY,WI,Wisconsin,Midwest,72,39,33,42,14,28,25,8,0,0,0,59.52,0
31150,TOWN OF GREENFIELD - LA CROSSE COUNTY,WI,Wisconsin,Midwest,7,6,1,4,2,2,3,1,1,1,0,75,33.33
31175,CITY OF GREENFIELD - MILWAUKEE COUNTY,WI,Wisconsin,Midwest,142,100,42,74,31,43,57,20,4,2,2,77.03,7.02
31225,TOWN OF GREENFIELD - MONROE COUNTY,WI,Wisconsin,Midwest,14,13,1,2,2,0,0,0,0,0,0,0,NA
31250,TOWN OF GREENFIELD - SAUK COUNTY,WI,Wisconsin,Midwest,8,8,0,4,4,0,2,2,0,0,0,50,0
31275,TOWN OF GREEN GROVE - CLARK COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31300,CITY OF GREEN LAKE - GREEN LAKE COUNTY,WI,Wisconsin,Midwest,5,4,1,3,0,3,3,0,0,0,0,100,0
31350,TOWN OF GREEN LAKE - GREEN LAKE COUNTY,WI,Wisconsin,Midwest,2,2,0,3,2,1,3,2,0,0,0,100,0
31375,VILLAGE OF GREENLEAF - BROWN COUNTY,WI,Wisconsin,Midwest,2,2,0,2,2,0,2,2,0,0,0,100,0
31450,TOWN OF GREEN VALLEY - MARATHON COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
31500,TOWN OF GREEN VALLEY - SHAWANO COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
31525,VILLAGE OF GREENVILLE - OUTAGAMIE COUNTY,WI,Wisconsin,Midwest,44,38,6,25,18,7,23,17,2,1,1,92,8.7
31575,CITY OF GREENWOOD - CLARK COUNTY,WI,Wisconsin,Midwest,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31600,TOWN OF GREENWOOD - TAYLOR COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31625,TOWN OF GREENWOOD - VERNON COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31725,TOWN OF GROVER - MARINETTE COUNTY,WI,Wisconsin,Midwest,9,3,6,5,1,4,5,1,0,0,0,100,0
31775,TOWN OF GROW - RUSK COUNTY,WI,Wisconsin,Midwest,2,0,2,2,0,2,2,0,0,0,0,100,0
31800,TOWN OF GUENTHER - MARATHON COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31925,TOWN OF HACKETT - PRICE COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
32050,TOWN OF HALE - TREMPEALEAU COUNTY,WI,Wisconsin,Midwest,3,1,2,2,0,2,0,0,0,0,0,0,NA
32075,VILLAGE OF HALES CORNERS - MILWAUKEE COUNTY,WI,Wisconsin,Midwest,38,30,8,18,8,10,14,5,0,0,0,77.78,0
32150,TOWN OF HALSEY - MARATHON COUNTY,WI,Wisconsin,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
32200,TOWN OF HAMBURG - MARATHON COUNTY,WI,Wisconsin,Midwest,2,1,1,1,0,1,1,0,0,0,0,100,0
32225,TOWN OF HAMBURG - VERNON COUNTY,WI,Wisconsin,Midwest,2,2,0,3,2,1,3,2,0,0,0,100,0
32275,TOWN OF HAMILTON - LA CROSSE COUNTY,WI,Wisconsin,Midwest,14,9,5,9,2,7,7,1,1,0,1,77.78,14.29
32300,TOWN OF HAMMEL - TAYLOR COUNTY,WI,Wisconsin,Midwest,2,0,2,1,0,1,1,0,0,0,0,100,0
32325,VILLAGE OF HAMMOND - ST. CROIX COUNTY,WI,Wisconsin,Midwest,9,6,3,6,3,3,5,2,0,0,0,83.33,0
32350,TOWN OF HAMMOND - ST. CROIX COUNTY,WI,Wisconsin,Midwest,11,8,3,3,3,0,1,1,0,0,0,33.33,0
32375,TOWN OF HAMPDEN - COLUMBIA COUNTY,WI,Wisconsin,Midwest,4,2,2,3,1,2,2,0,0,0,0,66.67,0
32450,VILLAGE OF HANCOCK - WAUSHARA COUNTY,WI,Wisconsin,Midwest,3,3,0,3,3,0,3,3,0,0,0,100,0
32475,TOWN OF HANCOCK - WAUSHARA COUNTY,WI,Wisconsin,Midwest,2,2,0,2,2,0,1,1,0,0,0,50,0
32575,TOWN OF HANSEN - WOOD COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,0,0,0,0,0,0,NA
32650,TOWN OF HARDING - LINCOLN COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
32675,TOWN OF HARMONY - PRICE COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32700,TOWN OF HARMONY - ROCK COUNTY,WI,Wisconsin,Midwest,12,12,0,6,5,1,5,4,0,0,0,83.33,0
32725,TOWN OF HARMONY - VERNON COUNTY,WI,Wisconsin,Midwest,6,4,2,6,4,2,5,3,1,1,0,83.33,20
32775,TOWN OF HARRIS - MARQUETTE COUNTY,WI,Wisconsin,Midwest,1,1,0,2,1,1,1,0,0,0,0,50,0
32790,VILLAGE OF HARRISON - MULTIPLE COUNTIES,WI,Wisconsin,Midwest,48,38,10,31,19,12,23,14,3,1,2,74.19,13.04
32825,TOWN OF HARRISON - GRANT COUNTY,WI,Wisconsin,Midwest,3,3,0,1,1,0,1,1,0,0,0,100,0
32875,TOWN OF HARRISON - LINCOLN COUNTY,WI,Wisconsin,Midwest,8,1,7,8,1,7,6,0,0,0,0,75,0
32900,TOWN OF HARRISON - MARATHON COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32925,TOWN OF HARRISON - WAUPACA COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33000,CITY OF HARTFORD - MULTIPLE COUNTIES,WI,Wisconsin,Midwest,57,49,8,22,15,7,17,10,1,1,0,77.27,5.88
33025,TOWN OF HARTFORD - WASHINGTON COUNTY,WI,Wisconsin,Midwest,11,10,1,8,7,1,3,3,0,0,0,37.5,0
33050,TOWN OF HARTLAND - PIERCE COUNTY,WI,Wisconsin,Midwest,4,2,2,3,1,2,3,1,0,0,0,100,0
33100,VILLAGE OF HARTLAND - WAUKESHA COUNTY,WI,Wisconsin,Midwest,52,32,20,32,11,21,28,8,2,2,0,87.5,7.14
33175,VILLAGE OF HATLEY - MARATHON COUNTY,WI,Wisconsin,Midwest,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33350,TOWN OF HAWTHORNE - DOUGLAS COUNTY,WI,Wisconsin,Midwest,4,4,0,2,2,0,2,2,0,0,0,100,0
33400,TOWN OF HAY RIVER - DUNN COUNTY,WI,Wisconsin,Midwest,1,1,0,1,0,1,1,0,0,0,0,100,0
33450,CITY OF HAYWARD - SAWYER COUNTY,WI,Wisconsin,Midwest,3,2,1,2,1,1,2,1,0,0,0,100,0
33475,TOWN OF HAYWARD - SAWYER COUNTY,WI,Wisconsin,Midwest,7,6,1,7,3,4,6,3,1,0,1,85.71,16.67
33525,TOWN OF HAZEL GREEN - GRANT COUNTY,WI,Wisconsin,Midwest,5,4,1,2,1,1,2,1,0,0,0,100,0
33575,TOWN OF HAZELHURST - ONEIDA COUNTY,WI,Wisconsin,Midwest,3,2,1,1,0,1,0,0,0,0,0,0,NA
33700,TOWN OF HEBRON - JEFFERSON COUNTY,WI,Wisconsin,Midwest,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33850,TOWN OF HELVETIA - WAUPACA COUNTY,WI,Wisconsin,Midwest,6,2,4,4,1,3,3,1,0,0,0,75,0
33900,TOWN OF HENDREN - CLARK COUNTY,WI,Wisconsin,Midwest,2,2,0,2,2,0,2,2,0,0,0,100,0
34000,TOWN OF HERMAN - DODGE COUNTY,WI,Wisconsin,Midwest,6,5,1,1,0,1,1,0,0,0,0,100,0
34025,TOWN OF HERMAN - SHAWANO COUNTY,WI,Wisconsin,Midwest,3,3,0,1,1,0,1,1,0,0,0,100,0
34050,TOWN OF HERMAN - SHEBOYGAN COUNTY,WI,Wisconsin,Midwest,6,3,3,4,0,4,4,0,0,0,0,100,0
34200,TOWN OF HEWETT - CLARK COUNTY,WI,Wisconsin,Midwest,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34225,TOWN OF HEWITT - MARATHON COUNTY,WI,Wisconsin,Midwest,2,2,0,1,1,0,1,1,0,0,0,100,0
34250,VILLAGE OF HEWITT - WOOD COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34300,TOWN OF HICKORY GROVE - GRANT COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34425,TOWN OF HIGHLAND - DOUGLAS COUNTY,WI,Wisconsin,Midwest,3,3,0,1,1,0,0,0,0,0,0,0,NA
34450,VILLAGE OF HIGHLAND - IOWA COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34475,TOWN OF HIGHLAND - IOWA COUNTY,WI,Wisconsin,Midwest,2,2,0,2,2,0,2,2,0,0,0,100,0
34575,VILLAGE OF HILBERT - CALUMET COUNTY,WI,Wisconsin,Midwest,3,2,1,1,1,0,1,1,0,0,0,100,0
34650,TOWN OF HILES - FOREST COUNTY,WI,Wisconsin,Midwest,2,1,1,1,0,1,0,0,0,0,0,0,NA
34725,TOWN OF HILL - PRICE COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34825,CITY OF HILLSBORO - VERNON COUNTY,WI,Wisconsin,Midwest,3,3,0,2,2,0,1,1,0,0,0,50,0
35050,TOWN OF HIXON - CLARK COUNTY,WI,Wisconsin,Midwest,2,2,0,4,2,2,3,1,0,0,0,75,0
35075,VILLAGE OF HIXTON - JACKSON COUNTY,WI,Wisconsin,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
35150,VILLAGE OF HOBART - BROWN COUNTY,WI,Wisconsin,Midwest,54,42,12,26,14,12,21,11,2,1,1,80.77,9.52
35325,TOWN OF HOLLAND - BROWN COUNTY,WI,Wisconsin,Midwest,8,8,0,4,2,2,2,0,0,0,0,50,0
35350,TOWN OF HOLLAND - LA CROSSE COUNTY,WI,Wisconsin,Midwest,16,15,1,13,7,6,8,5,3,2,1,61.54,37.5
35375,TOWN OF HOLLAND - SHEBOYGAN COUNTY,WI,Wisconsin,Midwest,12,3,9,10,1,9,9,1,2,0,2,90,22.22
35450,VILLAGE OF HOLMEN - LA CROSSE COUNTY,WI,Wisconsin,Midwest,39,32,7,22,11,11,16,8,0,0,0,72.73,0
35500,TOWN OF HOLTON - MARATHON COUNTY,WI,Wisconsin,Midwest,3,3,0,1,1,0,0,0,0,0,0,0,NA
35625,TOWN OF HONEY CREEK - SAUK COUNTY,WI,Wisconsin,Midwest,3,0,3,4,1,3,3,0,0,0,0,75,0
35750,CITY OF HORICON - DODGE COUNTY,WI,Wisconsin,Midwest,17,14,3,9,4,5,7,4,0,0,0,77.78,0
35825,TOWN OF HORTONIA - OUTAGAMIE COUNTY,WI,Wisconsin,Midwest,4,4,0,1,1,0,1,1,0,0,0,100,0
35850,VILLAGE OF HORTONVILLE - OUTAGAMIE COUNTY,WI,Wisconsin,Midwest,12,11,1,7,4,3,6,3,1,1,0,85.71,16.67
35925,TOWN OF HOW - OCONTO COUNTY,WI,Wisconsin,Midwest,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35950,VILLAGE OF HOWARD - MULTIPLE COUNTIES,WI,Wisconsin,Midwest,71,55,16,31,12,19,27,10,0,0,0,87.1,0
36000,TOWN OF HOWARD - CHIPPEWA COUNTY,WI,Wisconsin,Midwest,2,1,1,1,1,0,1,1,0,0,0,100,0
36025,VILLAGE OF HOWARDS GROVE - SHEBOYGAN COUNTY,WI,Wisconsin,Midwest,7,5,2,5,2,3,5,2,0,0,0,100,0
36100,TOWN OF HUBBARD - DODGE COUNTY,WI,Wisconsin,Midwest,5,3,2,2,0,2,2,0,0,0,0,100,0
36250,CITY OF HUDSON - ST. CROIX COUNTY,WI,Wisconsin,Midwest,62,35,27,46,19,27,40,16,4,3,1,86.96,10
36275,TOWN OF HUDSON - ST. CROIX COUNTY,WI,Wisconsin,Midwest,50,40,10,30,16,14,20,10,3,2,1,66.67,15
36300,TOWN OF HUGHES - BAYFIELD COUNTY,WI,Wisconsin,Midwest,2,2,0,1,1,0,1,1,0,0,0,100,0
36325,TOWN OF HULL - MARATHON COUNTY,WI,Wisconsin,Midwest,2,2,0,2,2,0,1,1,0,0,0,50,0
36350,TOWN OF HULL - PORTAGE COUNTY,WI,Wisconsin,Midwest,35,28,7,20,13,7,13,7,0,0,0,65,0
36425,TOWN OF HUMBOLDT - BROWN COUNTY,WI,Wisconsin,Midwest,5,5,0,6,4,2,3,2,1,0,1,50,33.33
36450,TOWN OF HUNTER - SAWYER COUNTY,WI,Wisconsin,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
36525,CITY OF HURLEY - IRON COUNTY,WI,Wisconsin,Midwest,8,6,2,3,1,2,2,1,0,0,0,66.67,0
36625,VILLAGE OF HUSTISFORD - DODGE COUNTY,WI,Wisconsin,Midwest,1,0,1,1,0,1,0,0,0,0,0,0,NA
36650,TOWN OF HUSTISFORD - DODGE COUNTY,WI,Wisconsin,Midwest,8,8,0,1,1,0,0,0,0,0,0,0,NA
36700,TOWN OF HUTCHINS - SHAWANO COUNTY,WI,Wisconsin,Midwest,3,3,0,2,2,0,2,2,0,0,0,100,0
36800,CITY OF INDEPENDENCE - TREMPEALEAU COUNTY,WI,Wisconsin,Midwest,3,1,2,2,0,2,2,0,0,0,0,100,0
37025,VILLAGE OF IOLA - WAUPACA COUNTY,WI,Wisconsin,Midwest,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37050,TOWN OF IOLA - WAUPACA COUNTY,WI,Wisconsin,Midwest,7,3,4,5,1,4,5,1,0,0,0,100,0
37150,VILLAGE OF IRON RIDGE - DODGE COUNTY,WI,Wisconsin,Midwest,5,4,1,3,3,0,2,2,0,0,0,66.67,0
37200,TOWN OF IRON RIVER - BAYFIELD COUNTY,WI,Wisconsin,Midwest,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37250,TOWN OF IRONTON - SAUK COUNTY,WI,Wisconsin,Midwest,2,2,0,1,1,0,1,1,0,0,0,100,0
37275,TOWN OF IRVING - JACKSON COUNTY,WI,Wisconsin,Midwest,3,3,0,2,2,0,2,2,1,1,0,100,50
37600,TOWN OF IXONIA - JEFFERSON COUNTY,WI,Wisconsin,Midwest,21,15,6,13,7,6,9,4,0,0,0,69.23,0
37625,TOWN OF JACKSON - ADAMS COUNTY,WI,Wisconsin,Midwest,3,3,0,2,2,0,2,2,0,0,0,100,0
37650,TOWN OF JACKSON - BURNETT COUNTY,WI,Wisconsin,Midwest,4,0,4,4,0,4,4,0,0,0,0,100,0
37675,VILLAGE OF JACKSON - WASHINGTON COUNTY,WI,Wisconsin,Midwest,23,19,4,10,6,4,8,4,1,0,1,80,12.5
37700,TOWN OF JACKSON - WASHINGTON COUNTY,WI,Wisconsin,Midwest,19,12,7,11,5,6,10,4,0,0,0,90.91,0
37750,TOWN OF JACKSONPORT - DOOR COUNTY,WI,Wisconsin,Midwest,7,2,5,5,0,5,5,0,0,0,0,100,0
37775,TOWN OF JACOBS - ASHLAND COUNTY,WI,Wisconsin,Midwest,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37800,TOWN OF JAMESTOWN - GRANT COUNTY,WI,Wisconsin,Midwest,5,0,5,4,0,4,4,0,0,0,0,100,0
37825,CITY OF JANESVILLE - ROCK COUNTY,WI,Wisconsin,Midwest,282,204,78,145,66,79,117,48,9,4,5,80.69,7.69
37850,TOWN OF JANESVILLE - ROCK COUNTY,WI,Wisconsin,Midwest,15,14,1,6,5,1,5,4,1,0,1,83.33,20
37875,TOWN OF JEFFERSON - GREEN COUNTY,WI,Wisconsin,Midwest,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37900,CITY OF JEFFERSON - JEFFERSON COUNTY,WI,Wisconsin,Midwest,28,15,13,17,6,11,15,5,1,1,0,88.24,6.67
